Branch,Division,Group,Item,Qty,Total_Amount,branch_total_sales,unit_price,item_sales_share_in_branch,item_rank_in_branch,is_top10_item_in_branch,group_total_sales,group_rank_in_branch,is_top3_group_in_branch,group_sales_share_in_branch
Conut Jnah,Bev Add-ons,Bev Add-ons,STRAWBERRY DRESSING,1.0,90054.05,5689346280.27,90054.05,1.5828540848760975e-05,125.0,0,5673405.26,15.0,0,0.0009971980928063242
Conut Jnah,Bev Add-ons,Bev Add-ons,SALTED CARAMEL SYRUP,2.0,180108.1,5689346280.27,90054.05,3.165708169752195e-05,121.0,0,5673405.26,15.0,0,0.0009971980928063242
Conut Jnah,Frappes,Frappes,MOCHA FRAPPE,24.0,12872432.26,5689346280.27,536351.3441666666,0.002262550322282213,48.0,0,112376863.52000001,6.0,0,0.019752157450797128
Conut Jnah,Frappes,Frappes,CARAMEL MOCHA FRAPPE,16.0,8581621.51,5689346280.27,536351.344375,0.0015083668821073658,53.0,0,112376863.52000001,6.0,0,0.019752157450797128
Conut Jnah,Frappes,Frappes,HAZELNUT MOCHA FRAPPE,7.0,3754459.41,5689346280.27,536351.3442857143,0.0006599105108121181,72.0,0,112376863.52000001,6.0,0,0.019752157450797128
Conut Jnah,Frappes,Frappes,CARAMEL FRAPPE,81.0,43444458.88,5689346280.27,536351.3441975309,0.007636107338141887,28.0,0,112376863.52000001,6.0,0,0.019752157450797128
Conut Jnah,Frappes,Frappes,VANILLA FRAPPE,11.0,5899864.79,5689346280.27,536351.3445454546,0.0010370022317783773,62.0,0,112376863.52000001,6.0,0,0.019752157450797128
Conut Jnah,Frappes,Frappes,WHITE MOCHA FRAPPE,11.0,5899864.79,5689346280.27,536351.3445454546,0.0010370022317783773,62.0,0,112376863.52000001,6.0,0,0.019752157450797128
Conut Jnah,Frappes,Frappes,HAZELNUT FRAPPE,7.0,3754459.41,5689346280.27,536351.3442857143,0.0006599105108121181,72.0,0,112376863.52000001,6.0,0,0.019752157450797128
Conut Jnah,Frappes,Frappes,MATCHA FRAPPE,10.0,6264054.11,5689346280.27,626405.4110000001,0.0011010147390259969,59.0,0,112376863.52000001,6.0,0,0.019752157450797128
Conut Jnah,Frappes,Frappes,SALTED CARAMEL FRAPPE,14.0,7508918.82,5689346280.27,536351.3442857143,0.0013198210216242361,56.0,0,112376863.52000001,6.0,0,0.019752157450797128
Conut Jnah,Frappes,Frappes,ESPRESSO FRAPPE,7.0,3133351.31,5689346280.27,447621.6157142857,0.0005507401299980813,73.0,0,112376863.52000001,6.0,0,0.019752157450797128
Conut Jnah,Frappes,Frappes,TOFFEE NUT FRAPPE,21.0,11263378.23,5689346280.27,536351.3442857143,0.0019797315324363543,50.0,0,112376863.52000001,6.0,0,0.019752157450797128
Conut Jnah,Shakes,Shakes,VANILLA MILKSHAKE,46.0,24672161.83,5689346280.27,536351.3441304348,0.004336554784081297,39.0,0,138855405.79,4.0,0,0.0244062145191504
Conut Jnah,Shakes,Shakes,OREO MILKSHAKE,59.0,42192973.28,5689346280.27,715135.140338983,0.007416137320788574,29.0,0,138855405.79,4.0,0,0.0244062145191504
Conut Jnah,Shakes,Shakes,PEANUT BUTTER MILKSHAKE,2.0,1549459.47,5689346280.27,774729.735,0.00027234402577557064,89.0,0,138855405.79,4.0,0,0.0244062145191504
Conut Jnah,Shakes,Shakes,STRAWBERRY MILKSHAKE,35.0,25029729.91,5689346280.27,715135.1402857143,0.0043994034950553505,38.0,0,138855405.79,4.0,0,0.0244062145191504
Conut Jnah,Shakes,Shakes,MATCHA MILKSHAKE,6.0,5363513.53,5689346280.27,893918.9216666667,0.0009427293164770177,66.0,0,138855405.79,4.0,0,0.0244062145191504
Conut Jnah,Shakes,Shakes,SALTED CARAMEL MILKSHAKE,12.0,9296756.81,5689346280.27,774729.7341666667,0.0016340641528957529,52.0,0,138855405.79,4.0,0,0.0244062145191504
Conut Jnah,Shakes,Shakes,PISTACHIO MILKSHAKE,11.0,9833108.14,5689346280.27,893918.9218181819,0.0017283370805008108,51.0,0,138855405.79,4.0,0,0.0244062145191504
Conut Jnah,Shakes,Shakes,GRANOLA BERRIES MILKSHAKE,4.0,3098918.94,5689346280.27,774729.735,0.0005446880515511413,75.0,0,138855405.79,4.0,0,0.0244062145191504
Conut Jnah,Shakes,Shakes,DOUBLE CHOCOLATE MILKSHAKE,19.0,14719864.95,5689346280.27,774729.7342105262,0.0025872682422314144,46.0,0,138855405.79,4.0,0,0.0244062145191504
Conut Jnah,Shakes,Shakes,FRUIT LOOPS MILKSHAKE,3.0,2324189.2,5689346280.27,774729.7333333334,0.0004085160377845204,81.0,0,138855405.79,4.0,0,0.0244062145191504
Conut Jnah,Shakes,Shakes,TOFFEE NUT MILKSHAKE,1.0,774729.73,5689346280.27,774729.73,0.00013617201200894974,103.0,0,138855405.79,4.0,0,0.0244062145191504
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,ICED CHOCOLATE,11.0,4923837.76,5689346280.27,447621.6145454545,0.0008654487734514075,68.0,0,219881527.77999997,3.0,1,0.038647942478474875
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,WATER,2181.0,173301068.95,5689346280.27,79459.4538972948,0.030460629466515017,8.0,1,219881527.77999997,3.0,1,0.038647942478474875
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,HOT MILK,17.0,3039324.28,5689346280.27,178783.78117647057,0.0005342132699041412,77.0,0,219881527.77999997,3.0,1,0.038647942478474875
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,VIA SPARKLING WATER,34.0,6078648.57,5689346280.27,178783.78147058823,0.001068426541565954,61.0,0,219881527.77999997,3.0,1,0.038647942478474875
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,MANGO PASSION,44.0,18355134.89,5689346280.27,417162.1565909091,0.003226229163384465,44.0,0,219881527.77999997,3.0,1,0.038647942478474875
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,MELON PASSION,16.0,6674594.51,5689346280.27,417162.156875,0.0011731742420296558,58.0,0,219881527.77999997,3.0,1,0.038647942478474875
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,WILD BERRIES,14.0,5840270.19,5689346280.27,417162.15642857144,0.0010265274606774046,63.0,0,219881527.77999997,3.0,1,0.038647942478474875
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,WILD BERRIES PASSION,4.0,1668648.63,5689346280.27,417162.1575,0.00029329356094683176,88.0,0,219881527.77999997,3.0,1,0.038647942478474875
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,EARL GREY,5.0,1489864.84,5689346280.27,297972.968,0.0002618692494015842,91.0,0,24970134.8,10.0,0,0.004388928634313147
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,ENGLISH BREAKFAST,3.0,893918.91,5689346280.27,297972.97000000003,0.00015712155069555323,101.0,0,24970134.8,10.0,0,0.004388928634313147
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,GREEN TEA,8.0,2383783.75,5689346280.27,297972.96875,0.0004189908000971374,80.0,0,24970134.8,10.0,0,0.004388928634313147
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,PEPPERMINT TEA,2.0,595945.94,5689346280.27,297972.97,0.00010474770046370213,109.0,0,24970134.8,10.0,0,0.004388928634313147
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,PEACH ICED TEA,35.0,14600675.48,5689346280.27,417162.1565714286,0.0025663186525723466,47.0,0,24970134.8,10.0,0,0.004388928634313147
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,RASPBERRY ICED TEA,12.0,5005945.88,5689346280.27,417162.1566666667,0.0008798806810828241,67.0,0,24970134.8,10.0,0,0.004388928634313147
Conut Jnah,Conuts,Conuts,NO CINNAMON,22.0,0.0,5689346280.27,0.0,0.0,128.0,0,0.0,24.0,0,0.0
Conut Jnah,Extras and Sides,Extras and Sides,ADD ICE CREAM,276.0,131584863.11,5689346280.27,476756.7503985507,0.023128292184696368,13.0,0,131584863.11,5.0,0,0.023128292184696368
Conut Jnah,Delivery Service,Delivery,DELIVERY CHARGE,270.0,64362161.3,5689346280.27,238378.37518518517,0.011312751611411065,24.0,0,64362161.3,7.0,0,0.011312751611411065
Conut Jnah,Delivery Service,Delivery,SEND CUTLERY,7.0,0.0,5689346280.27,0.0,0.0,128.0,0,64362161.3,7.0,0,0.011312751611411065
Conut Jnah,Delivery Service,Delivery,DONT SEND CUTLERY,1.0,0.0,5689346280.27,0.0,0.0,128.0,0,64362161.3,7.0,0,0.011312751611411065
Conut Jnah,Delivery Service,Delivery,TAKE AWAY,620.0,0.0,5689346280.27,0.0,0.0,128.0,0,64362161.3,7.0,0,0.011312751611411065
Conut Jnah,Free Conut Spreads,Free Conut Spreads,NUTELLA SPREAD CONUT.,902.0,0.0,5689346280.27,0.0,0.0,128.0,0,60918.92,23.0,0,1.0707543010918463e-05
Conut Jnah,Free Conut Spreads,Free Conut Spreads,LOTUS SPREAD CONUT.,40.0,0.0,5689346280.27,0.0,0.0,128.0,0,60918.92,23.0,0,1.0707543010918463e-05
Conut Jnah,Free Conut Spreads,Free Conut Spreads,WHITE CHOCOLATE SPREAD CONUT.,217.0,0.0,5689346280.27,0.0,0.0,128.0,0,60918.92,23.0,0,1.0707543010918463e-05
Conut Jnah,Free Conut Spreads,Free Conut Spreads,PISTACHIO SPREAD CONUT.,2.0,60918.92,5689346280.27,30459.46,1.0707543010918463e-05,126.0,0,60918.92,23.0,0,1.0707543010918463e-05
Conut Jnah,Free Conut Spreads,Free Conut Spreads,NO SPREAD.,17.0,0.0,5689346280.27,0.0,0.0,128.0,0,60918.92,23.0,0,1.0707543010918463e-05
Conut Jnah,Free Chimney Cake Spreads,Free Chimney Cake Spreads,NUTELLA SPREAD CHIMNEY.,1248.0,0.0,5689346280.27,0.0,0.0,128.0,0,1251486.47,20.0,0,0.00021997017027070603
Conut Jnah,Free Chimney Cake Spreads,Free Chimney Cake Spreads,LOTUS SPREAD CHIMNEY.,69.0,0.0,5689346280.27,0.0,0.0,128.0,0,1251486.47,20.0,0,0.00021997017027070603
Conut Jnah,Free Chimney Cake Spreads,Free Chimney Cake Spreads,WHITE CHOCOLATE SPREAD CHIMNEY.,249.0,0.0,5689346280.27,0.0,0.0,128.0,0,1251486.47,20.0,0,0.00021997017027070603
Conut Jnah,Free Chimney Cake Spreads,Free Chimney Cake Spreads,PISTACHIO SPREAD CHIMNEY.,21.0,1251486.47,5689346280.27,59594.59380952381,0.00021997017027070603,95.0,0,1251486.47,20.0,0,0.00021997017027070603
Conut Jnah,Free Chimney Cake Spreads,Free Chimney Cake Spreads,NO SPREAD,76.0,0.0,5689346280.27,0.0,0.0,128.0,0,1251486.47,20.0,0,0.00021997017027070603
Conut Jnah,Holder,Holders,ARGENTINA,1.0,0.0,5689346280.27,0.0,0.0,128.0,0,0.0,24.0,0,0.0
Conut Jnah,Holder,Holders,ENGLAND HOLDER,1.0,0.0,5689346280.27,0.0,0.0,128.0,0,0.0,24.0,0,0.0
Conut Jnah,ITEMS,ITEMS,CLASSIC CHIMNEY,291.0,173420272.24,5689346280.27,595945.9527147766,0.030481581485275664,7.0,1,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,MINI THE ONE,255.0,129340136.99,5689346280.27,507216.22349019605,0.022733743143484995,15.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,MINI THE ORIGINAL,219.0,104409728.34,5689346280.27,476756.7504109589,0.01835179706007366,18.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CONUT THE ORIGINAL,313.0,270677325.11,5689346280.27,864783.7862939298,0.047576173390724674,4.0,1,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CHIMNEY THE ORIGINAL,171.0,203813513.31,5689346280.27,1191891.8907017545,0.03582371388023996,6.0,1,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CONUT THE ONE,486.0,434444595.95,5689346280.27,893918.9217078189,0.07636107463815377,2.0,1,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CHIMNEY THE ONE,859.0,1075026890.19,5689346280.27,1251486.4845052387,0.18895437845259477,1.0,1,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,MINI PISTACHIO,61.0,38210730.08,5689346280.27,626405.4111475409,0.006716189909640484,32.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CONUT PISTACHIO,87.0,88140405.51,5689346280.27,1013108.1093103449,0.015492185071536392,19.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CHIMNEY PISTACHIO,117.0,167341621.11,5689346280.27,1430270.265897436,0.02941315449374589,9.0,1,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,MINI BOSTON CHEESECAKE,53.0,28426621.24,5689346280.27,536351.3441509433,0.004996465294893415,37.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CONUT BOSTON CHEESECAKE,95.0,87815946.11,5689346280.27,924378.3801052632,0.015435155777832617,20.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CHIMNEY BOSTON CHEESECAKE,84.0,110130810.58,5689346280.27,1311081.0783333334,0.019357375198258014,17.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,MINI BERRY MIX,122.0,61880379.27,5689346280.27,507216.2235245902,0.010876535936051925,25.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CONUT BERRY MIX,158.0,141239189.63,5689346280.27,893918.9217088608,0.024825205335066575,12.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CHIMNEY BERRY MIX,102.0,127651621.42,5689346280.27,1251486.484509804,0.02243695762774735,16.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,ICE CREAM BOWL,271.0,161501353.18,5689346280.27,595945.952693727,0.02838662743030217,10.0,1,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CONUT BITES,50.0,32777027.32,5689346280.27,655540.5464,0.005761123634479231,35.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CINNAMON SUGAR RINGS,13.0,5423108.04,5689346280.27,417162.15692307695,0.0009532040717589498,65.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CHOCOLATE CHIPS RINGS,8.0,3814054.0,5689346280.27,476756.75,0.0006703852801554198,71.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CONUT TRIPLE CHOCOLATE,226.0,208909513.9,5689346280.27,924378.3800884956,0.036719423218177845,5.0,1,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,MINI TRIPLE CHOCOLATE,124.0,66507566.68,5689346280.27,536351.3441935484,0.011689843332377325,22.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CHIMNEY TRIPLE CHOCOLATE,240.0,314659458.79,5689346280.27,1311081.0782916667,0.05530678627897952,3.0,1,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CHIMNEY COMBO.,3.0,11799729.75,5689346280.27,3933243.25,0.0020740044934371648,49.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,CONUT COMBO,13.0,35637567.47,5689346280.27,2741351.343846154,0.0062639125330773045,34.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,THE SHARING BOX.,47.0,78426486.82,5689346280.27,1668648.6557446807,0.013784797577179306,21.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,THE ONE CONUT,13.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,THE ONE MINI,47.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,THE ONE CHIMNEY,3.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,PISTACHIO CONUT,13.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,PISTACHIO MINI,46.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,PISTACHIO CHIMNEY,3.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,TRIPLE CHOCOLATE CONUT,13.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,TRIPLE CHOCOLATE MINI,47.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,TRIPLE CHOCOLATE CHIMNEY,3.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,BOSTON CHEESECAKE CONUT,13.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,BOSTON CHEESECAKE MINI,47.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,BOSTON CHEESECAKE CHIMNEY,3.0,0.0,5689346280.27,0.0,0.0,128.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,TIRAMISU MINI CONUT,88.0,52443243.84,5689346280.27,595945.9527272728,0.009217797837664961,26.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,TIRAMISU CONUT,137.0,130631351.62,5689346280.27,953513.5154744526,0.02296069621794942,14.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,ITEMS,ITEMS,TIRAMISU CHIMNEY,120.0,157329729.4,5689346280.27,1311081.0783333334,0.027653393140368594,11.0,0,4501829977.89,1.0,1,0.7912736817412274
Conut Jnah,EXTRA MINI SPREAD,EXTRA MINI SPREAD,NUTELLA SPREAD MINI,3.0,178783.78,5689346280.27,59594.59333333333,3.1424309787576406e-05,122.0,0,268837.83,22.0,0,4.7252850636337384e-05
Conut Jnah,EXTRA MINI SPREAD,EXTRA MINI SPREAD,PISTACHIO SPREAD MINI,1.0,90054.05,5689346280.27,90054.05,1.5828540848760975e-05,125.0,0,268837.83,22.0,0,4.7252850636337384e-05
Conut Jnah,EXTRA MINI SPREAD,EXTRA MINI SPREAD,"NO SPREAD,.",59.0,0.0,5689346280.27,0.0,0.0,128.0,0,268837.83,22.0,0,4.7252850636337384e-05
Conut Jnah,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,NUTELLA SPREAD CONUT,16.0,1440864.84,5689346280.27,90054.0525,0.00025325666061086033,92.0,0,2100378.3400000003,18.0,0,0.000369177447905372
Conut Jnah,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,LOTUS SPREAD CONUT,6.0,540324.31,5689346280.27,90054.05166666668,9.497124685023704e-05,111.0,0,2100378.3400000003,18.0,0,0.000369177447905372
Conut Jnah,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,WHITE CHOCOLATE SPREAD CONUT,0.0,0.0,5689346280.27,,0.0,128.0,0,2100378.3400000003,18.0,0,0.000369177447905372
Conut Jnah,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,PISTACHIO SPREAD CONUT,1.0,119189.19,5689346280.27,119189.19,2.0949540444274665e-05,124.0,0,2100378.3400000003,18.0,0,0.000369177447905372
Conut Jnah,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,NO SPREAD..,167.0,0.0,5689346280.27,0.0,0.0,128.0,0,2100378.3400000003,18.0,0,0.000369177447905372
Conut Jnah,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,NUTELLA SPREAD CHIMNEY,12.0,2145405.38,5689346280.27,178783.78166666665,0.0003770917209662592,82.0,0,7091756.67,14.0,0,0.0012464976327057817
Conut Jnah,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,LOTUS SPREAD CHIMNEY,17.0,3039324.28,5689346280.27,178783.78117647057,0.0005342132699041412,77.0,0,7091756.67,14.0,0,0.0012464976327057817
Conut Jnah,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,WHITE CHOCOLATE SPREAD CHIMNEY,4.0,715135.13,5689346280.27,178783.7825,0.0001256972409079768,105.0,0,7091756.67,14.0,0,0.0012464976327057817
Conut Jnah,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,PISTACHIO SPREAD CHIMNEY,5.0,1191891.88,5689346280.27,238378.376,0.00020949540092740426,96.0,0,7091756.67,14.0,0,0.0012464976327057817
Conut Jnah,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,"NO SPREAD,,",184.0,0.0,5689346280.27,0.0,0.0,128.0,0,7091756.67,14.0,0,0.0012464976327057817
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRUSHED OREO (R),1.0,90054.05,5689346280.27,90054.05,1.5828540848760975e-05,125.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRUSHED LOTUS (R),5.0,450270.26,5689346280.27,90054.052,7.914270600147605e-05,113.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,BROWNIES (R),9.0,810486.47,5689346280.27,90054.05222222222,0.0001424568711541911,102.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,PEANUT BUTTER CUPS (P),2.0,238378.38,5689346280.27,119189.19,4.189908088854933e-05,119.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRISPY CREPE (R),1.0,90054.05,5689346280.27,90054.05,1.5828540848760975e-05,125.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,STRAWBERRIES (R),19.0,1711026.99,5689346280.27,90054.05210526315,0.00030074228315714324,87.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,BLUEBERRIES (P),12.0,1430270.25,5689346280.27,119189.1875,0.00025139448005828246,93.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,RASPBERRIES (P),9.0,1072702.69,5689346280.27,119189.18777777777,0.0001885458604831296,99.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,SPRINKLES (R),8.0,720432.42,5689346280.27,90054.0525,0.00012662833030543016,104.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,DARK CHOCOLATE SAUCE (R),1.0,90054.05,5689346280.27,90054.05,1.5828540848760975e-05,125.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,WHIPPED  CREAM (P),6.0,715135.13,5689346280.27,119189.18833333334,0.0001256972409079768,105.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,SALTED CARAMEL SAUCE (R),2.0,180108.1,5689346280.27,90054.05,3.165708169752195e-05,121.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,NUTELLA SAUCE (R),7.0,630378.37,5689346280.27,90054.05285714286,0.00011079978945666918,106.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,PISTACHIO SAUCE (P),4.0,476756.75,5689346280.27,119189.1875,8.379816001942748e-05,112.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,LOTUS SAUCE (R),3.0,270162.16,5689346280.27,90054.05333333333,4.74856243039541e-05,118.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,DARK CHOCOLATE CHIPS (P),1.0,119189.19,5689346280.27,119189.19,2.0949540444274665e-05,124.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,FRUIT LOOPS (R),3.0,270162.16,5689346280.27,90054.05333333333,4.74856243039541e-05,118.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GRANOLA BERRIES (P),1.0,119189.19,5689346280.27,119189.19,2.0949540444274665e-05,124.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,RASPBERRY JAM (P),1.0,119189.19,5689346280.27,119189.19,2.0949540444274665e-05,124.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GUMMY BEARS (R),4.0,360216.21,5689346280.27,90054.0525,6.331416515271508e-05,115.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,MARSHMALLOWS (R),3.0,270162.16,5689346280.27,90054.05333333333,4.74856243039541e-05,118.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,SALTED PRETZELS (R),1.0,90054.05,5689346280.27,90054.05,1.5828540848760975e-05,125.0,0,10324432.27,13.0,0,0.0018146957069222426
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED OREO.,12.0,2145405.38,5689346280.27,178783.78166666665,0.0003770917209662592,82.0,0,61144053.26,8.0,0,0.01074711403523469
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED LOTUS.,10.0,1787837.81,5689346280.27,178783.78100000002,0.00031424309963343526,86.0,0,61144053.26,8.0,0,0.01074711403523469
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRISPY CREPE.,5.0,893918.91,5689346280.27,178783.782,0.00015712155069555323,101.0,0,61144053.26,8.0,0,0.01074711403523469
